author,dt,link,line,支持走向,sampled
Justisaac   ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:所以我才覺得川普會不會選上變成牆頭草XD,0,1
Kunoichi    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:因為川普自己是有錢人用貧富差距思維他就自婊了,-1,0
Kunoichi    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:川普是利用偏激賺一些民族主義者的選票,-1,0
Kunoichi    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:希拉蕊還是有一定贏面一些選舉人票多的州大概除了,0,1
Kunoichi    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:搞不好到時候連德州都不挺川普XDDD,-1,0
Kunoichi    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:川普現在一定是選舉語言啊還需要猜嗎?XD,0,1
eric210     ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:不一定同事美國人很支持川普的,1,0
Justisaac   ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469772002.A.423.html,:美國人本來就很多支持川普啊應該很多狂熱派XD,1,1
cyshowen    ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469803288.A.0E1.html,:希拉蕊真是傻蛋一個～現在連狗飼料不給～小心被咬,-1,0
wo2323      ,2016-07-29,https://www.ptt.cc/bbs/Stock/M.1469803288.A.0E1.html,:TPP只會讓美國更空心而已川普當然不爽,0,0
clubbox     ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470011402.A.DDB.html,:[新聞]辣妻梅蘭妮亞裸照被狂登川普：很平常,0,0
bitlife     ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:然不爽希拉蕊.這很正常XD,1,0
bitlife     ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:阿桑傑就希拉蕊當國務卿任內被通緝還送他個性侵，當,0,0
giveUstars  ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:川普要上了嗎@@,1,1
goddarn     ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:希拉蕊是欠Assange多少錢啊一直弄她,0,1
Kunoichi    ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:看來沙皇要的就是川普選贏,1,0
giveUstars  ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:維基解密創辦人再爆料：希拉蕊提供武器給IS,1,0
goddarn     ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:川普擺明是石油派環保都是騙局沙皇挺他不意外吧,1,0
Kunoichi    ,2016-08-01,https://www.ptt.cc/bbs/Stock/M.1470031202.A.DF8.html,:還有川普沒有外交經驗俄國可歡迎的,1,1
igameharp   ,2016-08-04,https://www.ptt.cc/bbs/Stock/M.1470270602.A.A65.html,:股神巴菲特大戰黑天鵝川普!?,-1,0
goddarn     ,2016-08-04,https://www.ptt.cc/bbs/Stock/M.1470290402.A.BF6.html,:突然發現這幾天川普民調暴跌因為共和黨分裂？,-1,0
WANG122122  ,2016-08-04,https://www.ptt.cc/bbs/Stock/M.1470290402.A.BF6.html,:川普gg了,-1,0
WANG122122  ,2016-08-04,https://www.ptt.cc/bbs/Stock/M.1470290402.A.BF6.html,:川普居然罵那個穆斯林美國士兵自己人搞自己人,0,0
goddarn     ,2016-08-05,https://www.ptt.cc/bbs/Stock/M.1470376802.A.BF5.html,:現在就剩川普和葉倫救得了空軍了,-1,0
peter7944   ,2016-08-05,https://www.ptt.cc/bbs/Stock/M.1470376802.A.BF5.html,:華爾街怕被川普修理阿狂捐錢給希拉蕊,-1,0
mrschiu     ,2016-08-10,https://www.ptt.cc/bbs/Stock/M.1470758833.A.D7B.html,:樓上:川普要上了？XD...,0,0
Sueo        ,2016-08-11,https://www.ptt.cc/bbs/Stock/M.1470895203.A.1C6.html,:我選好了買PBW當作壓希拉蕊勝選買CCJ壓川普勝選,0,0
cheinshin   ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1470961802.A.3AD.html,:【新聞】川普：歐巴馬是ISIS創始人希拉蕊是共同創,0,0
lask        ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471007555.A.033.html,:等希拉蕊確定會輸大概就要放手崩了,-1,1
dug         ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471007555.A.033.html,:選前崩，避免川普上位,-1,0
goddarn     ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471009404.A.45B.html,:話說川普民調有點慘連保守陣營都開始丟票了,-1,0
goddarn     ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471009404.A.45B.html,:現在是川普和希拉蕊快差10%不過11月才投就是,-1,0
goddarn     ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471009404.A.45B.html,:畢竟現在連保守派的共和黨媒體川普都不吃香了,-1,0
ilhhs       ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471009404.A.45B.html,:今年很多都創歷史，所以升息跟川普只會漲XD,0,0
lowh        ,2016-08-12,https://www.ptt.cc/bbs/Stock/M.1471009404.A.45B.html,:川普不久前也贏啊，媒體報導都傾向一邊時，有時只是,1,0
FreeQQ      ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,":川普真當選，股神爸爺爺會變成""股_""",0,0
goddarn     ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:這次不知挺不挺川普？,0,1
protoss     ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:川普記得八卦有爆說他以前就是搞房地產傳銷的...這,0,0
webptt      ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:不同階級經濟感受並不同，川普當然會挑對他有利攻,0,0
goddarn     ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:論經濟決策川普不配給巴菲特提鞋吧,-1,0
jakkx       ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:川普那是黑天鵝，是肥天鵝吧結果是怎樣大家都看的到,0,0
materu      ,2016-08-14,https://www.ptt.cc/bbs/Stock/M.1471177914.A.FE9.html,:川普亂嘴砲選後頂多髮夾彎回來,0,0
libraghost  ,2016-08-15,https://www.ptt.cc/bbs/Stock/M.1471255985.A.2E4.html,:連具體事證都沒有，我也可以偷偷告訴你其實川普是火,0,0
Justisaac   ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471413728.A.C45.html,:現在是全世界圍毆川普一個人就對了XD,-1,0
Justisaac   ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471413728.A.C45.html,:不升息持續復甦川普只要不選上就........,0,1
KuraHoshi   ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471413728.A.C45.html,:空軍表示支持川普該有人懲治一下這些吹泡沫的,1,0
KuraHoshi   ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471413728.A.C45.html,:要打川普也不要放核彈阿都波及到幾千公里外惹QQ,0,0
FiveLine    ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471413728.A.C45.html,:要真是川普上來葉媽就準備掰了,0,0
vector210   ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471442606.A.499.html,:所以還是投川普好,1,0
Kunoichi    ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471442606.A.499.html,:對啊川普做生意超正當絕對沒有脫產惡意倒閉,-1,0
webptt      ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471442606.A.499.html,:希拉蕊跟這些財團和黑手掛鈎很深喔！,1,0
Kunoichi    ,2016-08-17,https://www.ptt.cc/bbs/Stock/M.1471442606.A.499.html,:現在暴希拉蕊選前暴川普....,0,0
ktan        ,2016-08-21,https://www.ptt.cc/bbs/Stock/M.1471754104.A.CA3.html,:川普缺錢，台灣等付千億,0,0
qaz27966    ,2016-08-21,https://www.ptt.cc/bbs/Stock/M.1471754104.A.CA3.html,:黨工大概覺得美國也歸DPP管吧。川普杯糞中,0,0
jim2015     ,2016-08-23,https://www.ptt.cc/bbs/Stock/M.1471912219.A.3FF.html,:這盤萬一太早崩，川普當選不就沒得繃了...,-1,0
Justisaac   ,2016-08-24,https://www.ptt.cc/bbs/Stock/M.1472018403.A.B76.html,:選舉要到了最後會不會是川普中刀?,0,0
Sueo        ,2016-08-24,https://www.ptt.cc/bbs/Stock/M.1472018403.A.B76.html,:買美國監獄定存股腰斬啊還不是川普(誤,0,0
goddarn     ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:川普應該是出局了現在的民調差距美國百年歷史上,-1,0
saintsmw    ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:跟共和黨都怕川普會上，會儘全力穩住希拉蕊的選情,-1,0
septemberki ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:川普感覺不太可能了,-1,0
goodkilua   ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:我比較期待川普當選,1,0
gg889g8     ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:川普反攻沒力,-1,0
saintsmw    ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472191202.A.FF0.html,:美股崩的話，會讓川普批民主黨有施力點，現在民主黨,0,1
sayhiorhello,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472218889.A.0AE.html,:就川普當選發生大規模戰爭美元崩潰,-1,1
yeti        ,2016-08-26,https://www.ptt.cc/bbs/Stock/M.1472218889.A.0AE.html,:他是賭川普當選吧，他不是有跟川普合出過一本書,0,0
ceca        ,2016-08-27,https://www.ptt.cc/bbs/Stock/M.1472232989.A.83A.html,:川普:林杯炒房的，上來當然先降個兩碼再說.,0,0
masakianto  ,2016-08-27,https://www.ptt.cc/bbs/Stock/M.1472232989.A.83A.html,:因川普有嗆說要換葉倫,0,0
masakianto  ,2016-08-27,https://www.ptt.cc/bbs/Stock/M.1472232989.A.83A.html,:選舉完前不會升啦，如果川普選上必升把炸彈丟給他，,0,0
septemberki ,2016-08-29,https://www.ptt.cc/bbs/Stock/M.1472430602.A.552.html,:還有人認為葉倫應該要考慮川普會當選而不要在9月,0,0
gg889g8     ,2016-08-30,https://www.ptt.cc/bbs/Stock/M.1472517002.A.1B6.html,:川普洗翻的人粉少,-1,1
roberchu    ,2016-08-30,https://www.ptt.cc/bbs/Stock/M.1472517002.A.1B6.html,:我挺討厭川普的...,-1,0
septemberki ,2016-08-30,https://www.ptt.cc/bbs/Stock/M.1472517002.A.1B6.html,:而且希拉蕊跟川普的民調也在拉開了,-1,0
septemberki ,2016-08-30,https://www.ptt.cc/bbs/Stock/M.1472517002.A.1B6.html,:希拉蕊,0,0
Justisaac   ,2016-09-01,https://www.ptt.cc/bbs/Stock/M.1472709603.A.B22.html,:[新聞]美國民眾對希拉蕊反感度　創下新高,1,0
Sueo        ,2016-09-01,https://www.ptt.cc/bbs/Stock/M.1472709603.A.B22.html,:川普這機率也太高了吧,0,0
FreeMonad   ,2016-09-02,https://www.ptt.cc/bbs/Stock/M.1472796003.A.792.html,:也不知道華爾街會用恐嚇牌還是拉高幫希拉蕊造勢,-1,0
septemberki ,2016-09-02,https://www.ptt.cc/bbs/Stock/M.1472796003.A.792.html,:華爾街應該是比較希望希拉蕊選上的吧,-1,0
materu      ,2016-09-02,https://www.ptt.cc/bbs/Stock/M.1472831409.A.DB1.html,:罵這麼慘，應該反過來罵希拉蕊才是...,1,0
materu      ,2016-09-02,https://www.ptt.cc/bbs/Stock/M.1472831409.A.DB1.html,:如果鄉民們反權貴，支持老百姓。那怎麼川普在ptt被,0,0
akira911    ,2016-09-06,https://www.ptt.cc/bbs/Stock/M.1473141610.A.175.html,:今天晚上怎麼一堆人討論看好川普風向又變了??!!,1,0
zxcvb7700   ,2016-09-06,https://www.ptt.cc/bbs/Stock/M.1473141610.A.175.html,:川普不是出車禍,0,0
simata      ,2016-09-06,https://www.ptt.cc/bbs/Stock/M.1473141610.A.175.html,:CNN川普勝,1,0
a125567365  ,2016-09-06,https://www.ptt.cc/bbs/Stock/M.1473151842.A.204.html,:真希望川普上,1,0
turnpoint   ,2016-09-08,https://www.ptt.cc/bbs/Stock/M.1473329762.A.8A5.html,:我猜葉倫會為了護航希拉蕊一直拖到選後才升息，外,0,1
wickwolf    ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473381106.A.F4F.html,:又有傳言說川普會當選了，這種好買點不買？,0,0
goodkilua   ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473400803.A.C49.html,:所以我想看川普當選,1,0
Justisaac   ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473400803.A.C49.html,:隊長這一根不知道受到了什麼打擊川普民調上升嘛XD,1,0
septemberki ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473400803.A.C49.html,:話但其實只要希拉蕊跟川普民調差距無法拉大多軍,0,0
septemberki ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473400803.A.C49.html,:如果希拉蕊民調大幅領先川普那其實9月真的該升息,0,0
if2         ,2016-09-09,https://www.ptt.cc/bbs/Stock/M.1473400803.A.C49.html,:升息就是要挺川普當選,0,0
OhYang      ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473445605.A.B95.html,:估計年底選舉完才有可能升，川普當選機率提高了應該,1,0
jalai       ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473467402.A.A21.html,:川普:我當選要把葉倫換掉葉倫:寬鬆寬鬆再寬鬆,0,1
BTM         ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:是賭12月川普當選加升息嗎,0,0
clubbox     ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:黑天鵝來了希拉蕊軟腳,1,0
septemberki ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:希拉蕊肺炎事件大概能更確定9月不會升息,0,0
septemberki ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:哈哈希拉蕊身體狀況不佳這點會被川普陣營持續攻,0,0
simata      ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:恭喜川普,1,0
soaringwings,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:希拉蕊軟腳影片已經在youtube發酵,1,0
WANG122122  ,2016-09-10,https://www.ptt.cc/bbs/Stock/M.1473487204.A.F64.html,:肺炎導致不升息好屌民主黨葉倫希拉蕊麻吉,1,0
goodkilua   ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:難道只有我想看川普當選?,1,0
jim2015     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:那川普不就爽到睡不著,1,0
amwkscl     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:希拉蕊要自爆了，川普要當選了，今天一定崩盤,-1,0
kimigogo    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:黑天鵝希拉蕊的身體XD,0,0
nicoro      ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:希拉蕊堪憂~~,1,1
nicoro      ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:希拉蕊會是這次的黑天鵝嗎,1,0
richard67   ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473640207.A.A36.html,:希拉蕊帕金森氏症？北韓再一次核試？感覺黑天鵝又要,0,0
hijacker    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473650817.A.64E.html,:川普如果當選了就不止跌12%囉~,-1,1
Kunoichi    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473655761.A.5EB.html,:升息隔天希拉蕊就可以發表落選演講了,0,0
f204137     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:完了~川普,-1,0
Kunoichi    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:萬一阿嬤真的升息希拉蕊可以準備落選演講了,1,1
septemberki ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊問題也很多，所以民調拉開又拉近的，民主黨,1,0
septemberki ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:而且希拉蕊前幾天的失言跟段宜康有87分像=.=,1,0
septemberki ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:而小道白天跌百點我覺得可能是希拉蕊身體不適導致,1,0
soaringwings,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊跌倒空軍吃到飽,0,0
tinlans     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:川普確定穩上的話應該有雲霄飛車可搭,-1,1
f204137     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:[新聞]希拉蕊驚傳罹患肺炎腿軟被攙扶影片曝光,0,0
akira911    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:該不會希拉蕊的星座剛好是黑天鵝座吧,0,0
Boyzone     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:換桑德斯出來選穩贏川普乾脆直接換吧,0,1
deangod99   ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊退選或被退選美股會怎樣?,0,0
ExtraCream  ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:我只能說希拉蕊生病造成FED不敢嗆升息,0,0
kimigogo    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:臨時換桑德斯的話川普就GG了,-1,0
kimigogo    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊就像連勝文丁守中就像桑德斯,0,1
Kunoichi    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊退選我就歐印深價外葡萄,0,0
Kunoichi    ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊若是退選我看能接的就是她老公,0,0
septemberki ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473660168.A.D65.html,:希拉蕊退選說不定反而是利多?川普不適合當總統，但,0,0
if2         ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473667617.A.225.html,:想讓川普選上就升吧笑你不敢,0,0
neo5277     ,2016-09-12,https://www.ptt.cc/bbs/Stock/M.1473667617.A.225.html,:結果升息加川普選上,0,0
a1230030721 ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:，民主黨其他人應該是贏不了川普。黑天鵝是希拉蕊退,0,0
a1230030721 ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:選，川普幸運當選。全球經濟處於崩潰的狀態,-1,0
cerwvk      ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:說到川普.有人覺得會選贏嗎?我覺得會贏耶.,1,0
horse7      ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:退選還是會推其他人~不是只有川普一個人,0,0
intelb06385 ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:川普要贏惹嗎幫多軍QQ,-1,0
jim2015     ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:川普當選+1,1,1
jim2015     ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:但是川普當選，美國經濟不好，也會脫其它國家下水，,-1,0
neo5277     ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:如果希拉蕊新聞是真的川普真的贏定了,1,0
a1230030721 ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:看來就算不升息，只要希拉蕊退選，股市一樣崩,0,0
a1230030721 ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:若911後出現真的是替身，代表希拉蕊站起來都有問題,0,0
jim2015     ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:川普表示:不戰而勝，其實我可以接受,0,0
neo5277     ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:我都在想希拉蕊是不是從911就沒有醒了,0,0
soaringwings,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:希拉蕊替身新聞出來再不換人就絕對沒辦法當選了,1,0
soaringwings,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473746406.A.425.html,:希拉蕊換掉美股就會噴了,0,1
birdyman    ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473749106.A.CB1.html,:換誰都不會崩川普當選美股跌5000點,-1,0
roberchu    ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473749106.A.CB1.html,:川普當選，什麼堡壘奇怪政策一出，國際都不好過,-1,0
Wazup       ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473749106.A.CB1.html,:如果希拉蕊換人，會崩嗎？,0,1
ItsTimeToGo ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473780091.A.F74.html,:比起FED希拉蕊的病情和選情才是最大的風險所在,0,0
dm03        ,2016-09-13,https://www.ptt.cc/bbs/Stock/M.1473780091.A.F74.html,:Feb在這樣各派輪流嘴砲我看川普要上位了,1,0
